Date,CL=F,GC=F,^FTSE,^GSPC,^NSEI
2015-01-02,52.689998626708984,1186.0,6547.7998046875,2058.199951171875,8395.4501953125
2015-01-05,50.040000915527344,1203.9000244140625,6417.2001953125,2020.5799560546875,8378.400390625
2015-01-06,47.93000030517578,1219.300048828125,6366.5,2002.6099853515625,8127.35009765625
2015-01-07,48.650001525878906,1210.5999755859375,6419.7998046875,2025.9000244140625,8102.10009765625
2015-01-08,48.790000915527344,1208.4000244140625,6570.0,2062.139892578125,8234.599609375
2015-01-09,48.36000061035156,1216.0,6501.10009765625,2044.81005859375,8284.5
2015-01-12,46.06999969482422,1232.699951171875,6501.39990234375,2028.260009765625,8323.0
2015-01-13,45.88999938964844,1234.300048828125,6542.2001953125,2023.030029296875,8299.400390625
2015-01-14,48.47999954223633,1234.4000244140625,6388.5,2011.27001953125,8277.5498046875
2015-01-15,46.25,1264.699951171875,6498.7998046875,1992.6700439453125,8494.150390625
2015-01-16,48.689998626708984,1276.9000244140625,6550.2998046875,2019.4200439453125,8513.7998046875
2015-01-19,,,6585.5,,8550.7001953125
2015-01-20,46.38999938964844,1294.199951171875,6620.10009765625,2022.550048828125,8695.599609375
2015-01-21,47.779998779296875,1293.699951171875,6728.0,2032.1199951171875,8729.5
2015-01-22,46.310001373291016,1300.699951171875,6796.60009765625,2063.14990234375,8761.400390625
2015-01-23,45.59000015258789,1292.5999755859375,6832.7998046875,2051.820068359375,8835.599609375
2015-01-26,45.150001525878906,1279.4000244140625,6852.39990234375,2057.090087890625,
2015-01-27,46.22999954223633,1291.699951171875,6811.60009765625,2029.550048828125,8910.5
2015-01-28,44.45000076293945,1285.9000244140625,6825.89990234375,2002.1600341796875,8914.2998046875
2015-01-29,44.529998779296875,1254.5999755859375,6810.60009765625,2021.25,8952.349609375
2015-01-30,48.2400016784668,1278.5,6749.39990234375,1994.989990234375,8808.900390625
2015-02-02,49.56999969482422,1276.199951171875,6782.60009765625,2020.8499755859375,8797.400390625
2015-02-03,53.04999923706055,1259.699951171875,6871.7998046875,2050.030029296875,8756.5498046875
2015-02-04,48.45000076293945,1263.800048828125,6860.0,2041.510009765625,8723.7001953125
2015-02-05,50.47999954223633,1262.0,6865.89990234375,2062.52001953125,8711.7001953125
2015-02-06,51.689998626708984,1233.9000244140625,6853.39990234375,2055.469970703125,8661.0498046875
2015-02-09,52.86000061035156,1240.800048828125,6837.2001953125,2046.739990234375,8526.349609375
2015-02-10,50.02000045776367,1231.5999755859375,6829.10009765625,2068.590087890625,8565.5498046875
2015-02-11,48.84000015258789,1219.0,6818.2001953125,2068.530029296875,8627.400390625
2015-02-12,51.209999084472656,1220.0999755859375,6828.10009765625,2088.47998046875,8711.5498046875
2015-02-13,52.779998779296875,1226.5,6873.5,2096.989990234375,8805.5
2015-02-16,,,6857.10009765625,,8809.349609375
2015-02-17,53.529998779296875,1208.0999755859375,6898.10009765625,2100.340087890625,
2015-02-18,52.13999938964844,1199.699951171875,6898.10009765625,2099.679931640625,8869.099609375
2015-02-19,51.15999984741211,1207.0999755859375,6888.89990234375,2097.449951171875,8895.2998046875
2015-02-20,50.34000015258789,1204.4000244140625,6915.2001953125,2110.300048828125,8833.599609375
2015-02-23,49.45000076293945,1200.300048828125,6912.2001953125,2109.659912109375,8754.9501953125
2015-02-24,49.279998779296875,1196.9000244140625,6949.60009765625,2115.47998046875,8762.099609375
2015-02-25,50.9900016784668,1201.0,6935.39990234375,2113.860107421875,8767.25
2015-02-26,48.16999816894531,1209.5999755859375,6949.7001953125,2110.739990234375,8683.849609375
2015-02-27,49.7599983215332,1212.5999755859375,6946.7001953125,2104.5,8844.599609375
2015-03-02,49.59000015258789,1207.699951171875,6940.60009765625,2117.389892578125,8956.75
2015-03-03,50.52000045776367,1204.0,6889.10009765625,2107.780029296875,8996.25
2015-03-04,51.529998779296875,1200.5999755859375,6919.2001953125,2098.530029296875,8922.650390625
2015-03-05,50.7599983215332,1195.9000244140625,6961.10009765625,2101.0400390625,8937.75
2015-03-06,49.61000061035156,1164.0999755859375,6911.7998046875,2071.260009765625,
2015-03-09,50.0,1166.4000244140625,6876.5,2079.429931640625,8756.75
2015-03-10,48.290000915527344,1160.0999755859375,6702.7998046875,2044.1600341796875,8712.0498046875
2015-03-11,48.16999816894531,1150.699951171875,6721.5,2040.239990234375,8699.9501953125
2015-03-12,47.04999923706055,1152.0999755859375,6761.10009765625,2065.949951171875,8776.0
2015-03-13,44.84000015258789,1152.5999755859375,6740.60009765625,2053.39990234375,8647.75
2015-03-16,43.880001068115234,1153.300048828125,6804.10009765625,2081.18994140625,8633.150390625
2015-03-17,43.459999084472656,1148.300048828125,6837.60009765625,2074.280029296875,8723.2998046875
2015-03-18,44.65999984741211,1151.4000244140625,6945.2001953125,2099.5,8685.900390625
2015-03-19,43.959999084472656,1169.0999755859375,6962.2998046875,2089.27001953125,8634.650390625
2015-03-20,45.720001220703125,1184.800048828125,7022.5,2108.10009765625,8570.900390625
2015-03-23,47.45000076293945,1188.0,7037.7001953125,2104.419921875,8550.900390625
2015-03-24,47.5099983215332,1191.699951171875,7019.7001953125,2091.5,8542.9501953125
2015-03-25,49.209999084472656,1197.300048828125,6991.0,2061.050048828125,8530.7998046875
2015-03-26,51.43000030517578,1205.0999755859375,6895.2998046875,2056.14990234375,8342.150390625
2015-03-27,48.869998931884766,1199.800048828125,6855.0,2061.02001953125,8341.400390625
2015-03-30,48.68000030517578,1184.800048828125,6891.39990234375,2086.239990234375,8492.2998046875
2015-03-31,47.599998474121094,1183.0999755859375,6773.0,2067.889892578125,8491.0
2015-04-01,50.09000015258789,1208.0999755859375,6809.5,2059.68994140625,8586.25
2015-04-02,49.13999938964844,1200.9000244140625,6833.5,2066.9599609375,
2015-04-06,52.13999938964844,1218.5999755859375,,2080.6201171875,8659.900390625
2015-04-07,53.97999954223633,1210.5999755859375,6961.7998046875,2076.330078125,8660.2998046875
2015-04-08,50.41999816894531,1203.0999755859375,6937.39990234375,2081.89990234375,8714.400390625
2015-04-09,50.790000915527344,1193.5999755859375,7015.39990234375,2091.179931640625,8778.2998046875
2015-04-10,51.63999938964844,1204.5999755859375,7089.7998046875,2102.06005859375,8780.349609375
2015-04-13,51.90999984741211,1199.300048828125,7064.2998046875,2092.429931640625,8834.0
2015-04-14,53.290000915527344,1192.800048828125,7075.2998046875,2095.840087890625,
2015-04-15,56.38999938964844,1201.5,7096.7998046875,2106.6298828125,
2015-04-16,56.709999084472656,1198.0,7060.5,2104.989990234375,8706.7001953125
2015-04-17,55.7400016784668,1202.9000244140625,6994.60009765625,2081.179931640625,8606.0
2015-04-20,56.380001068115234,1193.5,7052.10009765625,2100.39990234375,8448.099609375
2015-04-21,55.2599983215332,1202.9000244140625,7062.89990234375,2097.2900390625,8377.75
2015-04-22,56.15999984741211,1186.9000244140625,7028.2001953125,2107.9599609375,8429.7001953125
